campaign_id,fuzzer,subject,defect,time
428,Zeugma-Link,Rhino,R4,0 days 00:34:12.457000
429,Zeugma-X,Rhino,R0,0 days 01:30:01.253000
429,Zeugma-X,Rhino,R1,0 days 00:26:46.191000
429,Zeugma-X,Rhino,R2,0 days 00:37:12.715000
429,Zeugma-X,Rhino,R3,0 days 00:00:12.680000
429,Zeugma-X,Rhino,R4,0 days 00:58:22.770000
43,Zeugma-Link,Rhino,R0,0 days 00:07:07.825000
43,Zeugma-Link,Rhino,R1,0 days 01:17:57.941000
43,Zeugma-Link,Rhino,R2,0 days 00:27:05.220000
43,Zeugma-Link,Rhino,R3,0 days 00:00:02.380000
43,Zeugma-Link,Rhino,R4,0 days 02:08:29.403000
430,Zeugma-1PT,Rhino,R0,
430,Zeugma-1PT,Rhino,R1,0 days 00:12:58.733000
430,Zeugma-1PT,Rhino,R2,0 days 00:38:30.819000
430,Zeugma-1PT,Rhino,R3,0 days 00:00:01.664000
430,Zeugma-1PT,Rhino,R4,
431,Zeugma-2PT,Rhino,R0,0 days 00:47:01.754000
431,Zeugma-2PT,Rhino,R1,0 days 00:03:04.785000
431,Zeugma-2PT,Rhino,R2,0 days 00:13:15.105000
431,Zeugma-2PT,Rhino,R3,0 days 00:00:03.992000
431,Zeugma-2PT,Rhino,R4,0 days 01:26:26.909000
44,Zeugma-X,Rhino,R0,0 days 00:24:39.855000
44,Zeugma-X,Rhino,R1,0 days 00:56:21.089000
44,Zeugma-X,Rhino,R2,0 days 00:37:52.608000
44,Zeugma-X,Rhino,R3,0 days 00:00:13.892000
44,Zeugma-X,Rhino,R4,0 days 01:17:55.678000
448,BeDiv-Simple,Bcel,B0,
448,BeDiv-Simple,Bcel,B1,
449,BeDiv-Struct,Bcel,B0,
449,BeDiv-Struct,Bcel,B1,
45,Zeugma-1PT,Rhino,R0,0 days 00:42:35.416000
45,Zeugma-1PT,Rhino,R1,
45,Zeugma-1PT,Rhino,R2,0 days 01:15:18.621000
45,Zeugma-1PT,Rhino,R3,0 days 00:00:21.372000
45,Zeugma-1PT,Rhino,R4,0 days 02:00:00.111000
450,Zest,Bcel,B0,0 days 00:22:43.473000
450,Zest,Bcel,B1,
451,Zeugma-Link,Bcel,B0,0 days 00:09:22.127000
451,Zeugma-Link,Bcel,B1,
452,Zeugma-X,Bcel,B0,0 days 00:31:31.247000
452,Zeugma-X,Bcel,B1,
453,Zeugma-1PT,Bcel,B0,0 days 00:33:48.758000
453,Zeugma-1PT,Bcel,B1,
454,Zeugma-2PT,Bcel,B0,0 days 00:04:58.210000
454,Zeugma-2PT,Bcel,B1,
455,BeDiv-Simple,Closure,C0,
455,BeDiv-Simple,Closure,C1,0 days 00:05:03.666000
456,BeDiv-Struct,Closure,C0,0 days 01:24:11.628000
456,BeDiv-Struct,Closure,C1,0 days 00:30:33.320000
457,RLCheck,Closure,C0,
457,RLCheck,Closure,C1,0 days 00:15:41.317000
458,Zest,Closure,C0,0 days 02:46:13.403000
458,Zest,Closure,C1,0 days 00:04:26.153000
459,Zeugma-Link,Closure,C0,
459,Zeugma-Link,Closure,C1,0 days 00:08:32.243000
46,Zeugma-2PT,Rhino,R0,
46,Zeugma-2PT,Rhino,R1,0 days 00:03:56.200000
46,Zeugma-2PT,Rhino,R2,
46,Zeugma-2PT,Rhino,R3,0 days 00:00:08.440000
46,Zeugma-2PT,Rhino,R4,0 days 02:14:43.432000
460,Zeugma-X,Closure,C0,
460,Zeugma-X,Closure,C1,0 days 00:04:00.574000
461,Zeugma-1PT,Closure,C0,
461,Zeugma-1PT,Closure,C1,0 days 00:11:23.292000
462,Zeugma-2PT,Closure,C0,0 days 01:12:59.698000
462,Zeugma-2PT,Closure,C1,0 days 00:03:03.588000
471,BeDiv-Simple,Nashorn,N0,
471,BeDiv-Simple,Nashorn,N1,
471,BeDiv-Simple,Nashorn,N2,
472,BeDiv-Struct,Nashorn,N0,
472,BeDiv-Struct,Nashorn,N1,
472,BeDiv-Struct,Nashorn,N2,
473,RLCheck,Nashorn,N0,
473,RLCheck,Nashorn,N1,
473,RLCheck,Nashorn,N2,
474,Zest,Nashorn,N0,
474,Zest,Nashorn,N1,
474,Zest,Nashorn,N2,
475,Zeugma-Link,Nashorn,N0,0 days 00:17:58.330000
475,Zeugma-Link,Nashorn,N1,
475,Zeugma-Link,Nashorn,N2,
476,Zeugma-X,Nashorn,N0,
476,Zeugma-X,Nashorn,N1,
476,Zeugma-X,Nashorn,N2,
477,Zeugma-1PT,Nashorn,N0,
477,Zeugma-1PT,Nashorn,N1,
477,Zeugma-1PT,Nashorn,N2,
478,Zeugma-2PT,Nashorn,N0,
478,Zeugma-2PT,Nashorn,N1,
478,Zeugma-2PT,Nashorn,N2,0 days 02:58:23.483000
479,BeDiv-Simple,Rhino,R0,
479,BeDiv-Simple,Rhino,R1,0 days 01:34:40.576000
479,BeDiv-Simple,Rhino,R2,
479,BeDiv-Simple,Rhino,R3,0 days 00:00:01.548000
479,BeDiv-Simple,Rhino,R4,
480,BeDiv-Struct,Rhino,R0,
480,BeDiv-Struct,Rhino,R1,
480,BeDiv-Struct,Rhino,R2,
480,BeDiv-Struct,Rhino,R3,0 days 00:00:00.524000
480,BeDiv-Struct,Rhino,R4,
481,RLCheck,Rhino,R0,
481,RLCheck,Rhino,R1,
481,RLCheck,Rhino,R2,
481,RLCheck,Rhino,R3,0 days 00:00:07.824000
481,RLCheck,Rhino,R4,
482,Zest,Rhino,R0,
482,Zest,Rhino,R1,0 days 00:05:09.550000
482,Zest,Rhino,R2,
482,Zest,Rhino,R3,0 days 00:00:03.072000
482,Zest,Rhino,R4,
483,Zeugma-Link,Rhino,R0,0 days 01:00:26.315000
483,Zeugma-Link,Rhino,R1,
483,Zeugma-Link,Rhino,R2,0 days 00:42:07.906000
483,Zeugma-Link,Rhino,R3,0 days 00:00:11.588000
483,Zeugma-Link,Rhino,R4,0 days 00:12:58.529000
484,Zeugma-X,Rhino,R0,
484,Zeugma-X,Rhino,R1,0 days 01:47:34.461000
484,Zeugma-X,Rhino,R2,0 days 00:27:41.085000
484,Zeugma-X,Rhino,R3,0 days 00:00:06.172000
484,Zeugma-X,Rhino,R4,0 days 00:22:09.041000
485,Zeugma-1PT,Rhino,R0,0 days 00:19:45.883000
485,Zeugma-1PT,Rhino,R1,
485,Zeugma-1PT,Rhino,R2,0 days 00:21:59.480000
485,Zeugma-1PT,Rhino,R3,0 days 00:00:02.488000
485,Zeugma-1PT,Rhino,R4,
486,Zeugma-2PT,Rhino,R0,
486,Zeugma-2PT,Rhino,R1,0 days 00:48:42.023000
486,Zeugma-2PT,Rhino,R2,0 days 01:38:50.418000
486,Zeugma-2PT,Rhino,R3,0 days 00:00:00.292000
486,Zeugma-2PT,Rhino,R4,0 days 02:13:31.806000
503,BeDiv-Simple,Bcel,B0,
503,BeDiv-Simple,Bcel,B1,
504,BeDiv-Struct,Bcel,B0,0 days 00:45:44.238000
504,BeDiv-Struct,Bcel,B1,
505,Zest,Bcel,B0,0 days 00:10:44.880000
505,Zest,Bcel,B1,
506,Zeugma-Link,Bcel,B0,0 days 00:07:32.355000
506,Zeugma-Link,Bcel,B1,
507,Zeugma-X,Bcel,B0,0 days 00:06:14.379000
507,Zeugma-X,Bcel,B1,
508,Zeugma-1PT,Bcel,B0,0 days 00:12:20.073000
508,Zeugma-1PT,Bcel,B1,
509,Zeugma-2PT,Bcel,B0,0 days 00:09:15.132000
509,Zeugma-2PT,Bcel,B1,
510,BeDiv-Simple,Closure,C0,
510,BeDiv-Simple,Closure,C1,0 days 00:48:01.615000
511,BeDiv-Struct,Closure,C0,0 days 01:17:18.006000
511,BeDiv-Struct,Closure,C1,0 days 00:48:01.603000
512,RLCheck,Closure,C0,
512,RLCheck,Closure,C1,0 days 00:08:06.863000
513,Zest,Closure,C0,0 days 01:37:00.156000
513,Zest,Closure,C1,0 days 01:12:40.836000
514,Zeugma-Link,Closure,C0,0 days 01:14:31.972000
514,Zeugma-Link,Closure,C1,0 days 00:00:06.272000
515,Zeugma-X,Closure,C0,
515,Zeugma-X,Closure,C1,0 days 00:18:43.479000
516,Zeugma-1PT,Closure,C0,
516,Zeugma-1PT,Closure,C1,0 days 00:12:11.052000
517,Zeugma-2PT,Closure,C0,0 days 01:15:18.301000
517,Zeugma-2PT,Closure,C1,0 days 00:00:36.880000
526,BeDiv-Simple,Nashorn,N0,
526,BeDiv-Simple,Nashorn,N1,
526,BeDiv-Simple,Nashorn,N2,
527,BeDiv-Struct,Nashorn,N0,
527,BeDiv-Struct,Nashorn,N1,
527,BeDiv-Struct,Nashorn,N2,
528,RLCheck,Nashorn,N0,
528,RLCheck,Nashorn,N1,
528,RLCheck,Nashorn,N2,
529,Zest,Nashorn,N0,
529,Zest,Nashorn,N1,
529,Zest,Nashorn,N2,
530,Zeugma-Link,Nashorn,N0,0 days 00:12:25.772000
530,Zeugma-Link,Nashorn,N1,
530,Zeugma-Link,Nashorn,N2,
531,Zeugma-X,Nashorn,N0,0 days 02:46:34.635000
531,Zeugma-X,Nashorn,N1,
531,Zeugma-X,Nashorn,N2,
532,Zeugma-1PT,Nashorn,N0,
532,Zeugma-1PT,Nashorn,N1,
532,Zeugma-1PT,Nashorn,N2,
533,Zeugma-2PT,Nashorn,N0,0 days 02:56:14.963000
533,Zeugma-2PT,Nashorn,N1,
533,Zeugma-2PT,Nashorn,N2,
534,BeDiv-Simple,Rhino,R0,
534,BeDiv-Simple,Rhino,R1,
534,BeDiv-Simple,Rhino,R2,
534,BeDiv-Simple,Rhino,R3,0 days 00:00:02.888000
534,BeDiv-Simple,Rhino,R4,
535,BeDiv-Struct,Rhino,R0,
535,BeDiv-Struct,Rhino,R1,
535,BeDiv-Struct,Rhino,R2,
535,BeDiv-Struct,Rhino,R3,0 days 00:00:08.324000
535,BeDiv-Struct,Rhino,R4,
536,RLCheck,Rhino,R0,
536,RLCheck,Rhino,R1,
536,RLCheck,Rhino,R2,
536,RLCheck,Rhino,R3,0 days 00:00:07.828000
536,RLCheck,Rhino,R4,
537,Zest,Rhino,R0,
537,Zest,Rhino,R1,0 days 00:08:20.492000
537,Zest,Rhino,R2,
537,Zest,Rhino,R3,0 days 00:00:02.684000
537,Zest,Rhino,R4,
538,Zeugma-Link,Rhino,R0,0 days 00:35:49.062000
538,Zeugma-Link,Rhino,R1,
538,Zeugma-Link,Rhino,R2,0 days 00:29:35.956000
538,Zeugma-Link,Rhino,R3,0 days 00:00:06.688000
538,Zeugma-Link,Rhino,R4,0 days 00:50:48.516000
539,Zeugma-X,Rhino,R0,0 days 01:06:09.927000
539,Zeugma-X,Rhino,R1,0 days 01:54:55.770000
539,Zeugma-X,Rhino,R2,0 days 00:48:03.749000
539,Zeugma-X,Rhino,R3,0 days 00:00:00.332000
539,Zeugma-X,Rhino,R4,0 days 00:35:26.032000
540,Zeugma-1PT,Rhino,R0,
540,Zeugma-1PT,Rhino,R1,0 days 00:55:17.887000
540,Zeugma-1PT,Rhino,R2,0 days 00:41:12.579000
540,Zeugma-1PT,Rhino,R3,0 days 00:00:03.364000
540,Zeugma-1PT,Rhino,R4,0 days 00:52:18.787000
541,Zeugma-2PT,Rhino,R0,0 days 01:50:19.678000
541,Zeugma-2PT,Rhino,R1,0 days 00:17:02.307000
541,Zeugma-2PT,Rhino,R2,
541,Zeugma-2PT,Rhino,R3,0 days 00:00:10.416000
541,Zeugma-2PT,Rhino,R4,0 days 00:29:56.972000
558,BeDiv-Simple,Bcel,B0,
558,BeDiv-Simple,Bcel,B1,
559,BeDiv-Struct,Bcel,B0,0 days 00:23:32.645000
559,BeDiv-Struct,Bcel,B1,
560,Zest,Bcel,B0,0 days 00:22:33.873000
560,Zest,Bcel,B1,
561,Zeugma-Link,Bcel,B0,0 days 00:10:38.880000
561,Zeugma-Link,Bcel,B1,
562,Zeugma-X,Bcel,B0,0 days 00:09:11.192000
562,Zeugma-X,Bcel,B1,
563,Zeugma-1PT,Bcel,B0,0 days 00:46:28.894000
563,Zeugma-1PT,Bcel,B1,
564,Zeugma-2PT,Bcel,B0,0 days 00:45:42.202000
564,Zeugma-2PT,Bcel,B1,0 days 00:26:37.349000
565,BeDiv-Simple,Closure,C0,
565,BeDiv-Simple,Closure,C1,0 days 00:16:23.229000
566,BeDiv-Struct,Closure,C0,
566,BeDiv-Struct,Closure,C1,0 days 00:10:51.284000
567,RLCheck,Closure,C0,
567,RLCheck,Closure,C1,0 days 00:10:52.136000
568,Zest,Closure,C0,
568,Zest,Closure,C1,0 days 00:50:41.971000
569,Zeugma-Link,Closure,C0,0 days 00:42:56.685000
569,Zeugma-Link,Closure,C1,0 days 00:11:20.264000
570,Zeugma-X,Closure,C0,0 days 00:02:39.701000
570,Zeugma-X,Closure,C1,0 days 00:06:19.118000
571,Zeugma-1PT,Closure,C0,
571,Zeugma-1PT,Closure,C1,0 days 00:01:27.240000
572,Zeugma-2PT,Closure,C0,
572,Zeugma-2PT,Closure,C1,0 days 00:02:47.645000
581,BeDiv-Simple,Nashorn,N0,
581,BeDiv-Simple,Nashorn,N1,
581,BeDiv-Simple,Nashorn,N2,
582,BeDiv-Struct,Nashorn,N0,
582,BeDiv-Struct,Nashorn,N1,
582,BeDiv-Struct,Nashorn,N2,
583,RLCheck,Nashorn,N0,
583,RLCheck,Nashorn,N1,
583,RLCheck,Nashorn,N2,
584,Zest,Nashorn,N0,
584,Zest,Nashorn,N1,
584,Zest,Nashorn,N2,
585,Zeugma-Link,Nashorn,N0,0 days 00:20:03.747000
585,Zeugma-Link,Nashorn,N1,
585,Zeugma-Link,Nashorn,N2,0 days 00:55:37.747000
586,Zeugma-X,Nashorn,N0,0 days 02:06:53.831000
586,Zeugma-X,Nashorn,N1,
586,Zeugma-X,Nashorn,N2,0 days 01:40:30.102000
587,Zeugma-1PT,Nashorn,N0,
587,Zeugma-1PT,Nashorn,N1,
587,Zeugma-1PT,Nashorn,N2,
588,Zeugma-2PT,Nashorn,N0,0 days 00:32:55.625000
588,Zeugma-2PT,Nashorn,N1,
588,Zeugma-2PT,Nashorn,N2,
589,BeDiv-Simple,Rhino,R0,
589,BeDiv-Simple,Rhino,R1,
589,BeDiv-Simple,Rhino,R2,
589,BeDiv-Simple,Rhino,R3,0 days 00:00:02.116000
589,BeDiv-Simple,Rhino,R4,
590,BeDiv-Struct,Rhino,R0,
590,BeDiv-Struct,Rhino,R1,0 days 00:03:38.476000
590,BeDiv-Struct,Rhino,R2,
590,BeDiv-Struct,Rhino,R3,0 days 00:00:15.152000
590,BeDiv-Struct,Rhino,R4,
591,RLCheck,Rhino,R0,
591,RLCheck,Rhino,R1,
591,RLCheck,Rhino,R2,
591,RLCheck,Rhino,R3,0 days 00:00:07.780000
591,RLCheck,Rhino,R4,
592,Zest,Rhino,R0,
592,Zest,Rhino,R1,0 days 00:11:13.495000
592,Zest,Rhino,R2,
592,Zest,Rhino,R3,0 days 00:00:14.984000
592,Zest,Rhino,R4,
593,Zeugma-Link,Rhino,R0,0 days 01:19:30.050000
593,Zeugma-Link,Rhino,R1,
593,Zeugma-Link,Rhino,R2,
593,Zeugma-Link,Rhino,R3,0 days 00:00:03.396000
593,Zeugma-Link,Rhino,R4,0 days 00:22:45.227000
594,Zeugma-X,Rhino,R0,
594,Zeugma-X,Rhino,R1,0 days 01:09:35.950000
594,Zeugma-X,Rhino,R2,0 days 00:12:21.176000
594,Zeugma-X,Rhino,R3,0 days 00:00:29.548000
594,Zeugma-X,Rhino,R4,0 days 00:48:55.394000
595,Zeugma-1PT,Rhino,R0,0 days 00:31:44.901000
595,Zeugma-1PT,Rhino,R1,0 days 01:05:53.962000
595,Zeugma-1PT,Rhino,R2,0 days 01:39:41.116000
595,Zeugma-1PT,Rhino,R3,0 days 00:00:11.732000
595,Zeugma-1PT,Rhino,R4,0 days 01:22:07.149000
596,Zeugma-2PT,Rhino,R0,0 days 01:44:22.558000
596,Zeugma-2PT,Rhino,R1,0 days 01:22:44.808000
596,Zeugma-2PT,Rhino,R2,0 days 01:11:22.837000
596,Zeugma-2PT,Rhino,R3,0 days 00:00:01.728000
596,Zeugma-2PT,Rhino,R4,0 days 01:33:37.139000
613,BeDiv-Simple,Bcel,B0,0 days 00:26:36.778000
613,BeDiv-Simple,Bcel,B1,
614,BeDiv-Struct,Bcel,B0,
614,BeDiv-Struct,Bcel,B1,
615,Zest,Bcel,B0,0 days 00:53:21.330000
615,Zest,Bcel,B1,
616,Zeugma-Link,Bcel,B0,0 days 00:07:13.639000
616,Zeugma-Link,Bcel,B1,
617,Zeugma-X,Bcel,B0,0 days 00:07:52.856000
617,Zeugma-X,Bcel,B1,
618,Zeugma-1PT,Bcel,B0,0 days 00:41:10.360000
618,Zeugma-1PT,Bcel,B1,
619,Zeugma-2PT,Bcel,B0,0 days 00:16:38.918000
619,Zeugma-2PT,Bcel,B1,
620,BeDiv-Simple,Closure,C0,0 days 02:56:20.507000
620,BeDiv-Simple,Closure,C1,0 days 00:07:25.611000
621,BeDiv-Struct,Closure,C0,
621,BeDiv-Struct,Closure,C1,0 days 00:14:15.624000
622,RLCheck,Closure,C0,
622,RLCheck,Closure,C1,0 days 00:12:27.293000
623,Zest,Closure,C0,
623,Zest,Closure,C1,0 days 00:23:42.116000
624,Zeugma-Link,Closure,C0,0 days 01:52:49.785000
624,Zeugma-Link,Closure,C1,0 days 00:03:21.785000
625,Zeugma-X,Closure,C0,
625,Zeugma-X,Closure,C1,0 days 00:03:20.664000
626,Zeugma-1PT,Closure,C0,
626,Zeugma-1PT,Closure,C1,0 days 00:00:02.080000
627,Zeugma-2PT,Closure,C0,0 days 02:48:05.430000
627,Zeugma-2PT,Closure,C1,0 days 00:00:59.440000
63,BeDiv-Simple,Bcel,B0,
63,BeDiv-Simple,Bcel,B1,
636,BeDiv-Simple,Nashorn,N0,
636,BeDiv-Simple,Nashorn,N1,
636,BeDiv-Simple,Nashorn,N2,
637,BeDiv-Struct,Nashorn,N0,
637,BeDiv-Struct,Nashorn,N1,
637,BeDiv-Struct,Nashorn,N2,
638,RLCheck,Nashorn,N0,
638,RLCheck,Nashorn,N1,
638,RLCheck,Nashorn,N2,
639,Zest,Nashorn,N0,
639,Zest,Nashorn,N1,
639,Zest,Nashorn,N2,
64,BeDiv-Struct,Bcel,B0,0 days 02:26:33.530000
64,BeDiv-Struct,Bcel,B1,
640,Zeugma-Link,Nashorn,N0,0 days 00:03:18.353000
640,Zeugma-Link,Nashorn,N1,
640,Zeugma-Link,Nashorn,N2,0 days 01:40:29.166000
641,Zeugma-X,Nashorn,N0,
641,Zeugma-X,Nashorn,N1,
641,Zeugma-X,Nashorn,N2,
642,Zeugma-1PT,Nashorn,N0,
642,Zeugma-1PT,Nashorn,N1,
642,Zeugma-1PT,Nashorn,N2,
643,Zeugma-2PT,Nashorn,N0,
643,Zeugma-2PT,Nashorn,N1,
643,Zeugma-2PT,Nashorn,N2,
644,BeDiv-Simple,Rhino,R0,
644,BeDiv-Simple,Rhino,R1,0 days 00:01:56.653000
644,BeDiv-Simple,Rhino,R2,
644,BeDiv-Simple,Rhino,R3,0 days 00:00:00.532000
644,BeDiv-Simple,Rhino,R4,
645,BeDiv-Struct,Rhino,R0,
645,BeDiv-Struct,Rhino,R1,
645,BeDiv-Struct,Rhino,R2,
645,BeDiv-Struct,Rhino,R3,0 days 00:00:04.120000
645,BeDiv-Struct,Rhino,R4,
646,RLCheck,Rhino,R0,
646,RLCheck,Rhino,R1,
646,RLCheck,Rhino,R2,
646,RLCheck,Rhino,R3,0 days 00:00:08.608000
646,RLCheck,Rhino,R4,
647,Zest,Rhino,R0,
647,Zest,Rhino,R1,0 days 01:57:55.232000
647,Zest,Rhino,R2,0 days 01:54:29.580000
647,Zest,Rhino,R3,0 days 00:00:03.404000
647,Zest,Rhino,R4,
648,Zeugma-Link,Rhino,R0,0 days 00:18:33.637000
648,Zeugma-Link,Rhino,R1,0 days 00:02:25.140000
648,Zeugma-Link,Rhino,R2,0 days 00:27:15.705000
648,Zeugma-Link,Rhino,R3,0 days 00:00:09.468000
648,Zeugma-Link,Rhino,R4,0 days 02:10:29.958000
649,Zeugma-X,Rhino,R0,0 days 00:52:29.975000
649,Zeugma-X,Rhino,R1,
649,Zeugma-X,Rhino,R2,0 days 00:25:37.601000
649,Zeugma-X,Rhino,R3,0 days 00:00:08.128000
649,Zeugma-X,Rhino,R4,0 days 00:40:26.951000
65,Zest,Bcel,B0,0 days 00:10:02.991000
65,Zest,Bcel,B1,
650,Zeugma-1PT,Rhino,R0,
650,Zeugma-1PT,Rhino,R1,0 days 00:01:22.564000
650,Zeugma-1PT,Rhino,R2,
650,Zeugma-1PT,Rhino,R3,0 days 00:00:01.320000
650,Zeugma-1PT,Rhino,R4,0 days 00:48:51.330000
651,Zeugma-2PT,Rhino,R0,
651,Zeugma-2PT,Rhino,R1,0 days 00:57:13.579000
651,Zeugma-2PT,Rhino,R2,0 days 02:10:29.018000
651,Zeugma-2PT,Rhino,R3,0 days 00:00:03.136000
651,Zeugma-2PT,Rhino,R4,0 days 01:28:45.992000
66,Zeugma-Link,Bcel,B0,0 days 00:03:36.969000
66,Zeugma-Link,Bcel,B1,
668,BeDiv-Simple,Bcel,B0,0 days 02:25:09.397000
668,BeDiv-Simple,Bcel,B1,
669,BeDiv-Struct,Bcel,B0,0 days 02:01:05.351000
669,BeDiv-Struct,Bcel,B1,
67,Zeugma-X,Bcel,B0,0 days 00:47:27.436000
67,Zeugma-X,Bcel,B1,
670,Zest,Bcel,B0,0 days 00:31:27.147000
670,Zest,Bcel,B1,
671,Zeugma-Link,Bcel,B0,0 days 00:06:21.928000
671,Zeugma-Link,Bcel,B1,
672,Zeugma-X,Bcel,B0,0 days 00:36:54.509000
672,Zeugma-X,Bcel,B1,
673,Zeugma-1PT,Bcel,B0,0 days 00:06:15.490000
673,Zeugma-1PT,Bcel,B1,
674,Zeugma-2PT,Bcel,B0,0 days 00:03:35.800000
674,Zeugma-2PT,Bcel,B1,
675,BeDiv-Simple,Closure,C0,
675,BeDiv-Simple,Closure,C1,0 days 00:18:40.450000
676,BeDiv-Struct,Closure,C0,
676,BeDiv-Struct,Closure,C1,0 days 00:55:33.720000
677,RLCheck,Closure,C0,
677,RLCheck,Closure,C1,0 days 00:09:15.352000
678,Zest,Closure,C0,0 days 01:54:05.026000
678,Zest,Closure,C1,0 days 00:13:32.365000
679,Zeugma-Link,Closure,C0,0 days 02:21:38.184000
679,Zeugma-Link,Closure,C1,0 days 00:02:09.401000
68,Zeugma-1PT,Bcel,B0,0 days 00:16:06.860000
68,Zeugma-1PT,Bcel,B1,
680,Zeugma-X,Closure,C0,
680,Zeugma-X,Closure,C1,0 days 00:01:28.544000
681,Zeugma-1PT,Closure,C0,
681,Zeugma-1PT,Closure,C1,0 days 00:03:37.901000
682,Zeugma-2PT,Closure,C0,
682,Zeugma-2PT,Closure,C1,0 days 00:14:02.168000
69,Zeugma-2PT,Bcel,B0,0 days 00:06:53.014000
69,Zeugma-2PT,Bcel,B1,
691,BeDiv-Simple,Nashorn,N0,
691,BeDiv-Simple,Nashorn,N1,
691,BeDiv-Simple,Nashorn,N2,
692,BeDiv-Struct,Nashorn,N0,
692,BeDiv-Struct,Nashorn,N1,
692,BeDiv-Struct,Nashorn,N2,
693,RLCheck,Nashorn,N0,
693,RLCheck,Nashorn,N1,
693,RLCheck,Nashorn,N2,
694,Zest,Nashorn,N0,
694,Zest,Nashorn,N1,
694,Zest,Nashorn,N2,
695,Zeugma-Link,Nashorn,N0,0 days 00:14:44.429000
695,Zeugma-Link,Nashorn,N1,
695,Zeugma-Link,Nashorn,N2,0 days 01:20:08.300000
696,Zeugma-X,Nashorn,N0,0 days 01:05:29.876000
696,Zeugma-X,Nashorn,N1,
696,Zeugma-X,Nashorn,N2,
697,Zeugma-1PT,Nashorn,N0,
697,Zeugma-1PT,Nashorn,N1,
697,Zeugma-1PT,Nashorn,N2,
698,Zeugma-2PT,Nashorn,N0,
698,Zeugma-2PT,Nashorn,N1,
698,Zeugma-2PT,Nashorn,N2,
699,BeDiv-Simple,Rhino,R0,
699,BeDiv-Simple,Rhino,R1,0 days 01:06:09.272000
699,BeDiv-Simple,Rhino,R2,
699,BeDiv-Simple,Rhino,R3,0 days 00:00:02.240000
699,BeDiv-Simple,Rhino,R4,
70,BeDiv-Simple,Closure,C0,
70,BeDiv-Simple,Closure,C1,0 days 00:16:50.512000
700,BeDiv-Struct,Rhino,R0,
700,BeDiv-Struct,Rhino,R1,
700,BeDiv-Struct,Rhino,R2,
700,BeDiv-Struct,Rhino,R3,0 days 00:00:04.940000
700,BeDiv-Struct,Rhino,R4,
701,RLCheck,Rhino,R0,
701,RLCheck,Rhino,R1,
701,RLCheck,Rhino,R2,
701,RLCheck,Rhino,R3,0 days 00:00:10.316000
701,RLCheck,Rhino,R4,
702,Zest,Rhino,R0,
702,Zest,Rhino,R1,0 days 00:02:04.817000
702,Zest,Rhino,R2,
702,Zest,Rhino,R3,0 days 00:00:01.396000
702,Zest,Rhino,R4,
703,Zeugma-Link,Rhino,R0,0 days 00:55:54.225000
703,Zeugma-Link,Rhino,R1,0 days 01:03:33.919000
703,Zeugma-Link,Rhino,R2,0 days 01:16:27.256000
703,Zeugma-Link,Rhino,R3,0 days 00:00:37.033000
703,Zeugma-Link,Rhino,R4,0 days 02:32:51.577000
704,Zeugma-X,Rhino,R0,
704,Zeugma-X,Rhino,R1,
704,Zeugma-X,Rhino,R2,0 days 00:44:32.668000
704,Zeugma-X,Rhino,R3,0 days 00:00:15.624000
704,Zeugma-X,Rhino,R4,0 days 02:11:24.132000
705,Zeugma-1PT,Rhino,R0,
705,Zeugma-1PT,Rhino,R1,0 days 00:38:49.030000
705,Zeugma-1PT,Rhino,R2,0 days 01:42:43.454000
705,Zeugma-1PT,Rhino,R3,0 days 00:00:19.332000
705,Zeugma-1PT,Rhino,R4,0 days 00:48:09.102000
706,Zeugma-2PT,Rhino,R0,0 days 00:50:15.125000
706,Zeugma-2PT,Rhino,R1,0 days 01:29:50.602000
706,Zeugma-2PT,Rhino,R2,0 days 00:43:30.086000
706,Zeugma-2PT,Rhino,R3,0 days 00:00:00.956000
706,Zeugma-2PT,Rhino,R4,0 days 02:09:54.035000
71,BeDiv-Struct,Closure,C0,
71,BeDiv-Struct,Closure,C1,0 days 00:10:47.964000
72,RLCheck,Closure,C0,0 days 02:02:13.476000
72,RLCheck,Closure,C1,0 days 00:10:28.428000
723,BeDiv-Simple,Bcel,B0,0 days 01:13:58.211000
723,BeDiv-Simple,Bcel,B1,
724,BeDiv-Struct,Bcel,B0,0 days 00:40:21.777000
724,BeDiv-Struct,Bcel,B1,
725,Zest,Bcel,B0,0 days 00:10:53.100000
725,Zest,Bcel,B1,
726,Zeugma-Link,Bcel,B0,0 days 00:09:11.563000
726,Zeugma-Link,Bcel,B1,
727,Zeugma-X,Bcel,B0,0 days 00:16:37.449000
727,Zeugma-X,Bcel,B1,
728,Zeugma-1PT,Bcel,B0,0 days 00:06:26.783000
728,Zeugma-1PT,Bcel,B1,
729,Zeugma-2PT,Bcel,B0,0 days 00:39:53.131000
729,Zeugma-2PT,Bcel,B1,
73,Zest,Closure,C0,
73,Zest,Closure,C1,0 days 00:22:17.388000
730,BeDiv-Simple,Closure,C0,
730,BeDiv-Simple,Closure,C1,0 days 01:49:01.572000
731,BeDiv-Struct,Closure,C0,
731,BeDiv-Struct,Closure,C1,0 days 00:55:27.038000
732,RLCheck,Closure,C0,0 days 01:37:20.709000
732,RLCheck,Closure,C1,0 days 00:08:18.880000
733,Zest,Closure,C0,
733,Zest,Closure,C1,0 days 01:19:04.021000
734,Zeugma-Link,Closure,C0,
734,Zeugma-Link,Closure,C1,0 days 00:04:32.720000
